555, 3.61763719470673E+0002, 1.98820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.32500000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75570000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
556, 3.61786612148334E+0002, 1.97070000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.97070000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.94800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77590000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
557, 3.61809534866310E+0002, 2.02380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.40600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78320000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
558, 3.61832487625870E+0002, 1.99600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.99600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.17800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77820000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
559, 3.61855470428286E+0002, 1.98800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98800000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.44900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
560, 3.61878483274829E+0002, 2.00790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.39000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76890000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
561, 3.61901526166769E+0002, 1.99280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.99280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.52200000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74060000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
562, 3.61924599105377E+0002, 2.01480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.37500000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77730000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
563, 3.61947702091923E+0002, 2.03870000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.03870000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.65800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77290000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
564, 3.61970835127679E+0002, 1.97170000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.97170000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.34600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73710000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
565, 3.61993998213916E+0002, 2.00730000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00730000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.29000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
566, 3.62017191351904E+0002, 2.02210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02210000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.61800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76030000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
567, 3.62040414542914E+0002, 1.97450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.97450000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.44100000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73040000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
568, 3.62063667788216E+0002, 1.98030000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98030000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.23100000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
569, 3.62086951089082E+0002, 2.00490000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00490000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.45300000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
570, 3.62110264446782E+0002, 2.01990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.46500000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
571, 3.62133607862588E+0002, 2.02430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.68100000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75620000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
572, 3.62156981337769E+0002, 1.99240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.99240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.41900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
573, 3.62180384873596E+0002, 2.03240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.03240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.41900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
574, 3.62203818471342E+0002, 2.02200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.59000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76300000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
575, 3.62227282132275E+0002, 2.05050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.05050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.59400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79110000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
576, 3.62250775857667E+0002, 1.97880000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.97880000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.56600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72220000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
577, 3.62274299648789E+0002, 1.96690000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.96690000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.29000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73790000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
578, 3.62297853506912E+0002, 2.00050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00050000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.90800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.70970000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
579, 3.62321437433306E+0002, 2.04100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04100000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.59700000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78130000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
580, 3.62345051429242E+0002, 2.00630000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00630000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.33900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
581, 3.62368695495990E+0002, 1.99650000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.99650000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.48200000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
582, 3.62392369634823E+0002, 2.01000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.83600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72640000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
583, 3.62416073847010E+0002, 2.00740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00740000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.64000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74340000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
584, 3.62439808133822E+0002, 2.05810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.05810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 3.06300000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75180000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
585, 3.62463572496530E+0002, 2.01600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01600000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.92200000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72380000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
586, 3.62487366936405E+0002, 1.98360000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98360000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.55500000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72810000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
587, 3.62511191454717E+0002, 2.04170000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04170000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.75300000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.76640000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
588, 3.62535046052738E+0002, 2.03200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.03200000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.62000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
589, 3.62558930731738E+0002, 2.01470000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01470000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.58500000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75620000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
590, 3.62582845492987E+0002, 2.02370000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02370000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.46000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77770000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
591, 3.62606790337758E+0002, 2.02970000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.02970000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.38800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79090000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
592, 3.62630765267319E+0002, 2.04430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04430000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.60800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78350000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
593, 3.62654770282943E+0002, 2.04370000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04370000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.71000000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77270000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
594, 3.62678805385900E+0002, 2.01420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01420000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.27400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78680000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
595, 3.62702870577461E+0002, 2.04960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.04960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.56700000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.79290000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
596, 3.62726965858897E+0002, 2.01530000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01530000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.67600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74770000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
597, 3.62751091231478E+0002, 2.01280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.01280000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.30900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.78190000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
598, 3.62775246696475E+0002, 1.98990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.66800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72310000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
599, 3.62799432255158E+0002, 1.94830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.94830000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.08600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73970000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
600, 3.62823647908800E+0002, 1.99720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.99720000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.48800000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.74840000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
601, 3.62847893658670E+0002, 1.98630000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.98630000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.33900000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.75240000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
602, 3.62872169506039E+0002, 2.00000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00000000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.70400000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.72960000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
603, 3.62896475452179E+0002, 2.00990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00990000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.75100000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.73480000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
604, 3.62920811498359E+0002, 2.00440000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.00440000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 2.26600000000000E+0002, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 1.77780000000000E+0003, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000, 0.00000000000000E+0000
